user_id,playlist_owner,playlist_id,playlist_name,playlist_desc,playlist_art,track_count,is_collab,is_public
1292707055,Matthew Flathers,1kxVDPLQ7kKdrlsXUXZO3x,"Looking For Trouble, The Good Kind",,https://mosaic.scdn.co/640/ab67616d00001e023117fa9784cd421f53fbd650ab67616d00001e023378545422c5257483f6230eab67616d00001e02ac4ebd092fa2cf210e4c8023ab67616d00001e02cdc1c4e033c17f75127f915d,27,FALSE,TRUE
1292707055,Matthew Flathers,36eFmsk4Dh3H4gG1glDmgi,"Pineapple Doesn't Belong on Pizza, But Here We Are Anyway","Pop Rock (Flor, Grizfolk, Bleachers, Bad Suns etc.)",https://mosaic.scdn.co/640/ab67616d00001e0215e850e14a3e43e9d39c0732ab67616d00001e0289a56c40880a68aa7ce0a97dab67616d00001e02b7f72643bf8a029abeacc5ddab67616d00001e02dca5c520ebc40dff24ec388d,95,FALSE,TRUE
1292707055,Matthew Flathers,7cz3lHw2sYTE0XiRZCMOd2,Old Like Fine Wine,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da846f300be705a248257b6c136f,151,FALSE,TRUE
1292707055,Matthew Flathers,4PDyk7NBed4YsZZ9K2wyxy,Rusty Gears,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840391fee628c3bf37bda87af8,78,FALSE,TRUE
1292707055,Matthew Flathers,153e0IO1jGIbm1Yrn3C2ZZ,Bumps,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8480978ba3604b84bdf62027bb,137,FALSE,TRUE
1292707055,Matthew Flathers,42T3p0hFJslpXeYVOzAt8z,Electronic Hardon,,https://mosaic.scdn.co/640/ab67616d00001e02557adf6fe6e1f9c609f4357aab67616d00001e027cd9e9fd2cf8d3ac8df80fc9ab67616d00001e029cd0a4328101c8a169b661f5ab67616d00001e02c178bc743ede44675695f29b,28,FALSE,TRUE
1292707055,Matthew Flathers,0l4uQfEfEGvhgxJo5no8vT,Stress Relief,,https://mosaic.scdn.co/640/ab67616d00001e023bd4bab5cc949627341725a7ab67616d00001e027c7b0dad1938535e6229873dab67616d00001e02b75ef07e974ddbf301e0739fab67616d00001e02edeb043d1766ca0558851ed2,10,FALSE,TRUE
1292707055,Matthew Flathers,7ckvS6ztvfDuPirDw5TswJ,Pop on Rails,,https://image-cdn-fa.spotifycdn.com/image/ab67706c0000da84909b912ff31e5bce7920870e,44,FALSE,TRUE
1292707055,Matthew Flathers,0VYbOGpozExLy7Cj0sgp8S,The Birth of a Genre,,https://mosaic.scdn.co/640/ab67616d00001e02a19467a0f512538bd5f25d89ab67616d00001e02c31d3c870a3dbaf7b53186ccab67616d00001e02d81a092eb373ded457d94eecab67616d00001e02f6b9b62ea130943d371b69ef,41,FALSE,TRUE
1292707055,Matthew Flathers,1fRe1nMiw7nbPkazSpG3ok,Wisconsin,,https://mosaic.scdn.co/640/ab67616d00001e021c2b04012a9d77dc11a15639ab67616d00001e0234023e4b4b3112a815074f26ab67616d00001e027d0701ea942e183c1e59f102ab67616d00001e02dc581f7486de263268c6ae0d,50,FALSE,TRUE
